# BUSCO version is: 5.8.0 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
30401at4891	Complete	h1tg000002l_path	683490	682702	-	149.2	146	https://www.orthodb.org/v10?query=30401at4891	Ribosomal protein
30413at4891	Complete	h1tg000005l_path	178093	177377	-	79.7	105	https://www.orthodb.org/v10?query=30413at4891	PIH1 domain
30423at4891	Complete	h1tg000001l_path	60998	58662	-	351.3	420	https://www.orthodb.org/v10?query=30423at4891	Symplekin/Pta1
30441at4891	Complete	h1tg000010l_path	111960	112493	+	213.1	133	https://www.orthodb.org/v10?query=30441at4891	Protein RER1
30446at4891	Complete	h1tg000014l_path	305827	305189	-	218.6	158	https://www.orthodb.org/v10?query=30446at4891	DNA replication complex GINS protein PSF2
30456at4891	Complete	h1tg000012l_path	498088	497297	-	228.3	164	https://www.orthodb.org/v10?query=30456at4891	Protein-lysine N-methyltransferase EFM5
30515at4891	Complete	h1tg000017l_path	570810	570103	-	124.6	136	https://www.orthodb.org/v10?query=30515at4891	Polynucleotide 3'-phosphatase
30524at4891	Complete	h1tg000007l_path	571197	570358	-	273.7	204	https://www.orthodb.org/v10?query=30524at4891	Mitochondrial carrier
30529at4891	Complete	h1tg000004l_path	88073	87078	-	275.8	237	https://www.orthodb.org/v10?query=30529at4891	UAA transporter
30539at4891	Complete	h1tg000017l_path	562308	561766	-	209.0	129	https://www.orthodb.org/v10?query=30539at4891	Mitochondrial inner membrane protease subunit
30558at4891	Complete	h1tg000017l_path	181604	183439	+	361.6	444	https://www.orthodb.org/v10?query=30558at4891	pre-mRNA splicing factor
30563at4891	Complete	h1tg000002l_path	427046	426123	-	211.2	197	https://www.orthodb.org/v10?query=30563at4891	3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal
30572at4891	Complete	h1tg000014l_path	69436	70839	+	261.2	294	https://www.orthodb.org/v10?query=30572at4891	Cell division control protein
30591at4891	Complete	h1tg000013l_path	398883	399383	+	197.0	142	https://www.orthodb.org/v10?query=30591at4891	Signal peptidase complex catalytic subunit SEC11
30597at4891	Complete	h1tg000014l_path	569236	568661	-	183.0	147	https://www.orthodb.org/v10?query=30597at4891	Inosine triphosphate pyrophosphatase
30599at4891	Complete	h1tg000015l_path	439639	439046	-	268.8	168	https://www.orthodb.org/v10?query=30599at4891	Adenylyl-sulfate kinase
30603at4891	Complete	h1tg000017l_path	245951	246559	+	253.7	167	https://www.orthodb.org/v10?query=30603at4891	TMP21-related
30604at4891	Complete	h1tg000002l_path	1428961	1428323	-	187.2	139	https://www.orthodb.org/v10?query=30604at4891	Snf7 family
30642at4891	Complete	h1tg000007l_path	921510	919140	-	387.9	315	https://www.orthodb.org/v10?query=30642at4891	Protein LDB19
30662at4891	Complete	h1tg000007l_path	1010303	1009770	-	151.2	108	https://www.orthodb.org/v10?query=30662at4891	Sorting nexin-3
30667at4891	Complete	h1tg000009l_path	142764	142132	-	228.3	175	https://www.orthodb.org/v10?query=30667at4891	ER lumen protein-retaining receptor
30675at4891	Complete	h1tg000017l_path	636797	636099	-	189.7	141	https://www.orthodb.org/v10?query=30675at4891	nucleic acid-binding protein
30691at4891	Missing
30706at4891	Complete	h1tg000005l_path	39471	38817	-	219.6	182	https://www.orthodb.org/v10?query=30706at4891	Golgi SNAP receptor complex member 1
30714at4891	Complete	h1tg000005l_path	423864	424610	+	210.4	182	https://www.orthodb.org/v10?query=30714at4891	6-Phosphogluconolactonase
30752at4891	Complete	h1tg000017l_path	275863	276990	+	215.7	188	https://www.orthodb.org/v10?query=30752at4891	Transcription initiation factor TFIID subunit 4
30846at4891	Complete	h1tg000002l_path	453079	453651	+	276.2	150	https://www.orthodb.org/v10?query=30846at4891	Ran binding domain
30857at4891	Complete	h1tg000018l_path	350572	349883	-	113.4	146	https://www.orthodb.org/v10?query=30857at4891	CAP Gly-rich domain
30869at4891	Complete	h1tg000002l_path	247599	246700	-	287.4	203	https://www.orthodb.org/v10?query=30869at4891	Mitochondrial glycine transporter
30904at4891	Complete	h1tg000012l_path	62392	63171	+	207.8	193	https://www.orthodb.org/v10?query=30904at4891	similar to Saccharomyces cerevisiae YGL232W TAN1 Putative tRNA acetyltransferase
30938at4891	Complete	h1tg000002l_path	784885	786216	+	164.1	186	https://www.orthodb.org/v10?query=30938at4891	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit TRM82
30941at4891	Complete	h1tg000010l_path	267140	268915	+	242.1	205	https://www.orthodb.org/v10?query=30941at4891	SH3 domain
30948at4891	Complete	h1tg000014l_path	396337	395774	-	179.3	116	https://www.orthodb.org/v10?query=30948at4891	AP complex subunit sigma
30988at4891	Complete	h1tg000015l_path	79849	78890	-	392.8	275	https://www.orthodb.org/v10?query=30988at4891	Leucine-rich repeat
31011at4891	Complete	h1tg000002l_path	1406597	1405314	-	171.7	182	https://www.orthodb.org/v10?query=31011at4891	U4/U6 small nuclear ribonucleoprotein Prp3
31017at4891	Complete	h1tg000005l_path	220293	219418	-	194.4	134	https://www.orthodb.org/v10?query=31017at4891	Mediator of RNA polymerase II transcription subunit 6
31052at4891	Complete	h1tg000007l_path	530896	531518	+	130.3	145	https://www.orthodb.org/v10?query=31052at4891	Maf-like protein
31067at4891	Complete	h1tg000002l_path	337382	336375	-	166.3	226	https://www.orthodb.org/v10?query=31067at4891	Pex19 protein
31102at4891	Complete	h1tg000015l_path	418274	417762	-	290.1	155	https://www.orthodb.org/v10?query=31102at4891	Actin-related protein 2/3 complex subunit 4
31115at4891	Complete	h1tg000001l_path	158897	159739	+	148.8	124	https://www.orthodb.org/v10?query=31115at4891	tRNA-splicing endonuclease subunit Sen34
31218at4891	Complete	h1tg000018l_path	627069	626221	-	225.7	187	https://www.orthodb.org/v10?query=31218at4891	Ribosomal protein L30, ferredoxin-like fold domain
31245at4891	Complete	h1tg000009l_path	578331	578912	+	162.9	135	https://www.orthodb.org/v10?query=31245at4891	Translocation protein SEC66
31256at4891	Complete	h1tg000012l_path	554972	554424	-	153.2	132	https://www.orthodb.org/v10?query=31256at4891	Mitochondrial import inner membrane translocase subunit TIM21
31261at4891	Complete	h1tg000011l_path	552393	553094	+	152.3	136	https://www.orthodb.org/v10?query=31261at4891	Putative mitochondrial membrane protein FMP10
31279at4891	Complete	h1tg000012l_path	676844	677770	+	239.2	212	https://www.orthodb.org/v10?query=31279at4891	Mitochondrial thiamine pyrophosphate carrier 1
31295at4891	Complete	h1tg000005l_path	488115	487594	-	127.6	117	https://www.orthodb.org/v10?query=31295at4891	Nascent polypeptide-associated complex subunit alpha
31306at4891	Complete	h1tg000015l_path	75555	74956	-	286.9	163	https://www.orthodb.org/v10?query=31306at4891	snare-like protein
31320at4891	Complete	h1tg000002l_path	816889	817533	+	271.4	161	https://www.orthodb.org/v10?query=31320at4891	Ubiquitin-conjugating enzyme, C-terminal fungi
31321at4891	Complete	h1tg000016l_path	759739	760386	+	129.5	121	https://www.orthodb.org/v10?query=31321at4891	Ribonuclease III domain
31342at4891	Complete	h1tg000003l_path	207392	208201	+	118.7	119	https://www.orthodb.org/v10?query=31342at4891	N-acetyltransferase ESCO, acetyl-transferase domain
31360at4891	Complete	h1tg000018l_path	43138	42143	-	196.9	195	https://www.orthodb.org/v10?query=31360at4891	Prephenate dehydratase
31367at4891	Complete	h1tg000015l_path	576261	575218	-	229.3	212	https://www.orthodb.org/v10?query=31367at4891	Fe-S cluster assembly protein DRE2
31371at4891	Complete	h1tg000001l_path	135629	134394	-	282.3	250	https://www.orthodb.org/v10?query=31371at4891	Mitochondrial distribution and morphology protein 10
31374at4891	Complete	h1tg000012l_path	271219	272293	+	140.1	137	https://www.orthodb.org/v10?query=31374at4891	Fat storage-inducing transmembrane protein
31397at4891	Duplicated	h1tg000015l_path	179892	180317	+	194.3	129	https://www.orthodb.org/v10?query=31397at4891	Succinate dehydrogenase, cytochrome b556 subunit
31397at4891	Duplicated	h1tg000017l_path	502365	501985	-	183.9	123	https://www.orthodb.org/v10?query=31397at4891	Succinate dehydrogenase, cytochrome b556 subunit
31398at4891	Complete	h1tg000007l_path	612415	612876	+	227.1	136	https://www.orthodb.org/v10?query=31398at4891	Ribosomal protein L13
31405at4891	Complete	h1tg000007l_path	1011022	1011414	+	189.6	111	https://www.orthodb.org/v10?query=31405at4891	Transcriptional activator
31406at4891	Complete	h1tg000018l_path	229067	229672	+	271.5	170	https://www.orthodb.org/v10?query=31406at4891	RNA polymerase II subunit A
31408at4891	Complete	h1tg000013l_path	242110	242790	+	210.6	171	https://www.orthodb.org/v10?query=31408at4891	Protein-lysine N-methyltransferase EFM4
31429at4891	Complete	h1tg000018l_path	28401	27442	-	321.5	261	https://www.orthodb.org/v10?query=31429at4891	Palmitoyltransferase
31434at4891	Complete	h1tg000002l_path	565975	567141	+	164.4	211	https://www.orthodb.org/v10?query=31434at4891	Mannose-6-phosphate receptor binding domain superfamily
31476at4891	Complete	h1tg000014l_path	196292	196813	+	335.9	158	https://www.orthodb.org/v10?query=31476at4891	Histone chaperone
31512at4891	Complete	h1tg000016l_path	260541	259843	-	214.1	149	https://www.orthodb.org/v10?query=31512at4891	Ribonuclease H-like protein
31544at4891	Complete	h1tg000012l_path	383188	381656	-	426.2	320	https://www.orthodb.org/v10?query=31544at4891	P-loop containing nucleoside triphosphate hydrolase protein
31564at4891	Missing
31569at4891	Complete	h1tg000011l_path	131819	132436	+	231.8	128	https://www.orthodb.org/v10?query=31569at4891	Ubiquitin-conjugating enzyme, active site
31628at4891	Complete	h1tg000017l_path	572042	572506	+	167.3	124	https://www.orthodb.org/v10?query=31628at4891	Ribosomal protein S8
31633at4891	Complete	h1tg000017l_path	283909	284430	+	185.4	138	https://www.orthodb.org/v10?query=31633at4891	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase
31636at4891	Complete	h1tg000007l_path	49189	49774	+	183.7	146	https://www.orthodb.org/v10?query=31636at4891	GINS complex, subunit Psf3
31637at4891	Complete	h1tg000007l_path	868866	869465	+	224.8	154	https://www.orthodb.org/v10?query=31637at4891	Ribosome biogenesis regulatory protein
31650at4891	Complete	h1tg000009l_path	602519	603358	+	319.7	199	https://www.orthodb.org/v10?query=31650at4891	Gdt1 family
31657at4891	Duplicated	h1tg000009l_path	407054	406656	-	250.6	119	https://www.orthodb.org/v10?query=31657at4891	Ubiquitin-conjugating enzyme E2 4
31657at4891	Duplicated	h1tg000002l_path	569644	569246	-	246.7	119	https://www.orthodb.org/v10?query=31657at4891	Ubiquitin-conjugating enzyme E2 4
31659at4891	Complete	h1tg000009l_path	599781	599014	-	298.3	226	https://www.orthodb.org/v10?query=31659at4891	Inner membrane mitoribosome receptor Mba1, mitochondrial
31662at4891	Complete	h1tg000002l_path	87233	86220	-	197.9	175	https://www.orthodb.org/v10?query=31662at4891	Pre-mRNA-splicing factor CWC2
31685at4891	Complete	h1tg000003l_path	42794	43414	+	279.8	166	https://www.orthodb.org/v10?query=31685at4891	coiled-coil domain-containing protein 90A
31692at4891	Complete	h1tg000012l_path	962085	961399	-	162.2	161	https://www.orthodb.org/v10?query=31692at4891	MICOS complex subunit
31700at4891	Missing
31701at4891	Complete	h1tg000017l_path	649850	651703	+	183.7	132	https://www.orthodb.org/v10?query=31701at4891	Ribosomal protein L28/L24
31712at4891	Complete	h1tg000007l_path	55889	56608	+	176.1	148	https://www.orthodb.org/v10?query=31712at4891	K Homology domain, type 1
31718at4891	Complete	h1tg000002l_path	1417721	1416066	-	290.6	298	https://www.orthodb.org/v10?query=31718at4891	Peroxin domain
31722at4891	Complete	h1tg000017l_path	327261	328352	+	180.1	201	https://www.orthodb.org/v10?query=31722at4891	TAP46-like protein
31728at4891	Complete	h1tg000009l_path	62607	61225	-	137.5	138	https://www.orthodb.org/v10?query=31728at4891	NT-type C2 domain
31733at4891	Complete	h1tg000015l_path	282551	281271	-	190.8	206	https://www.orthodb.org/v10?query=31733at4891	Ribosomal RNA-processing protein 14, N-terminal
31822at4891	Complete	h1tg000009l_path	727939	727268	-	209.8	147	https://www.orthodb.org/v10?query=31822at4891	Riboflavin synthase
31855at4891	Complete	h1tg000007l_path	267684	266551	-	167.0	215	https://www.orthodb.org/v10?query=31855at4891	Nucleotide exchange factor SIL1
31879at4891	Complete	h1tg000013l_path	231088	230309	-	203.6	173	https://www.orthodb.org/v10?query=31879at4891	Mitochondrial glycoprotein
31913at4891	Complete	h1tg000017l_path	750975	749971	-	304.1	226	https://www.orthodb.org/v10?query=31913at4891	PSP, proline-rich
31926at4891	Duplicated	h1tg000014l_path	90767	91653	+	309.8	162	https://www.orthodb.org/v10?query=31926at4891	Ribosomal protein L22/L17
31926at4891	Duplicated	h1tg000015l_path	109294	110151	+	309.4	162	https://www.orthodb.org/v10?query=31926at4891	Ribosomal protein L22/L17
31961at4891	Complete	h1tg000002l_path	858225	859127	+	303.2	209	https://www.orthodb.org/v10?query=31961at4891	Ubiquinone biosynthesis protein COQ4, mitochondrial
31994at4891	Duplicated	h1tg000013l_path	155303	155755	+	164.2	118	https://www.orthodb.org/v10?query=31994at4891	Cytochrome c oxidase subunit IV
31994at4891	Duplicated	h1tg000018l_path	531677	532135	+	175.8	117	https://www.orthodb.org/v10?query=31994at4891	Cytochrome c oxidase subunit IV
31995at4891	Complete	h1tg000015l_path	336064	334667	-	267.3	151	https://www.orthodb.org/v10?query=31995at4891	Translationally controlled tumour protein
32000at4891	Complete	h1tg000002l_path	219240	218694	-	236.6	152	https://www.orthodb.org/v10?query=32000at4891	Rho GDP-dissociation inhibitor
32004at4891	Complete	h1tg000005l_path	161253	161888	+	304.8	167	https://www.orthodb.org/v10?query=32004at4891	V-ATPase proteolipid subunit
32005at4891	Complete	h1tg000014l_path	543915	544559	+	195.7	136	https://www.orthodb.org/v10?query=32005at4891	Thymidylate kinase
32012at4891	Complete	h1tg000002l_path	301113	300394	-	262.5	191	https://www.orthodb.org/v10?query=32012at4891	Protein LUC7
32025at4891	Complete	h1tg000002l_path	337756	338166	+	222.8	121	https://www.orthodb.org/v10?query=32025at4891	SUMO-conjugating enzyme UBC9
32081at4891	Complete	h1tg000012l_path	417633	418559	+	337.1	241	https://www.orthodb.org/v10?query=32081at4891	Transcription elongation factor
32134at4891	Complete	h1tg000007l_path	852367	851471	-	220.7	186	https://www.orthodb.org/v10?query=32134at4891	rRNA biogenesis protein RRP36
32137at4891	Complete	h1tg000017l_path	817887	819005	+	337.1	229	https://www.orthodb.org/v10?query=32137at4891	Ubiquitin
32146at4891	Complete	h1tg000012l_path	180880	182292	+	178.1	153	https://www.orthodb.org/v10?query=32146at4891	Nucleoporin Nup49
32155at4891	Complete	h1tg000011l_path	171734	167733	-	226.8	233	https://www.orthodb.org/v10?query=32155at4891	Exocyst complex component SEC3
32172at4891	Duplicated	h1tg000012l_path	94003	94668	+	349.9	187	https://www.orthodb.org/v10?query=32172at4891	ras-domain-containing protein
32172at4891	Duplicated	h1tg000011l_path	214663	213995	-	340.1	187	https://www.orthodb.org/v10?query=32172at4891	ras-domain-containing protein
32213at4891	Complete	h1tg000015l_path	408237	407716	-	222.1	150	https://www.orthodb.org/v10?query=32213at4891	ATP synthase subunit d, mitochondrial
32220at4891	Complete	h1tg000012l_path	394142	394636	+	288.8	143	https://www.orthodb.org/v10?query=32220at4891	Ubiquitin-conjugating enzyme E2 2
32226at4891	Complete	h1tg000009l_path	761124	762218	+	192.9	231	https://www.orthodb.org/v10?query=32226at4891	RNA polymerase II associated factor Paf1
32228at4891	Complete	h1tg000015l_path	508192	508803	+	244.9	161	https://www.orthodb.org/v10?query=32228at4891	Snf7 family
32235at4891	Complete	h1tg000018l_path	304527	303589	-	239.4	170	https://www.orthodb.org/v10?query=32235at4891	ribosomal protein L22
32238at4891	Complete	h1tg000017l_path	213982	212589	-	278.3	198	https://www.orthodb.org/v10?query=32238at4891	recombination protein Rad52
32270at4891	Complete	h1tg000018l_path	103918	103133	-	279.3	192	https://www.orthodb.org/v10?query=32270at4891	Ribosomal protein L15
32312at4891	Complete	h1tg000009l_path	447301	445046	-	320.7	366	https://www.orthodb.org/v10?query=32312at4891	Exocyst complex component EXO84
32319at4891	Complete	h1tg000002l_path	1126065	1125484	-	216.9	124	https://www.orthodb.org/v10?query=32319at4891	SKP1 component, dimerisation
32329at4891	Complete	h1tg000016l_path	550443	549745	-	160.0	160	https://www.orthodb.org/v10?query=32329at4891	COQ9
32341at4891	Complete	h1tg000010l_path	195749	196735	+	180.1	194	https://www.orthodb.org/v10?query=32341at4891	Ribokinase
32346at4891	Complete	h1tg000007l_path	195272	196600	+	197.5	233	https://www.orthodb.org/v10?query=32346at4891	Similar to Saccharomyces cerevisiae YOL072W THP1 Nuclear pore-associated protein
32367at4891	Fragmented	h1tg000005l_path	484064	484437	+	113.7	102	https://www.orthodb.org/v10?query=32367at4891	Peptidyl-tRNA hydrolase
32435at4891	Missing
32475at4891	Complete	h1tg000017l_path	567975	566569	-	91.6	174	https://www.orthodb.org/v10?query=32475at4891	Calpain-like protease palB/RIM13
32490at4891	Complete	h1tg000018l_path	662855	663517	+	277.2	160	https://www.orthodb.org/v10?query=32490at4891	Mitochondrial import inner membrane translocase subunit TIM23
32508at4891	Complete	h1tg000013l_path	166504	167438	+	255.1	157	https://www.orthodb.org/v10?query=32508at4891	MOB kinase activator family
32519at4891	Complete	h1tg000015l_path	393398	392781	-	317.3	173	https://www.orthodb.org/v10?query=32519at4891	Uridylate kinase
32529at4891	Complete	h1tg000016l_path	1057206	1058366	+	335.1	296	https://www.orthodb.org/v10?query=32529at4891	GPI transamidase component GAB1
32545at4891	Complete	h1tg000015l_path	307464	307979	+	173.9	124	https://www.orthodb.org/v10?query=32545at4891	GAF domain
32546at4891	Complete	h1tg000012l_path	649099	648581	-	287.3	149	https://www.orthodb.org/v10?query=32546at4891	Ribosomal protein L5
32549at4891	Complete	h1tg000014l_path	466856	466365	-	173.9	129	https://www.orthodb.org/v10?query=32549at4891	Peptidyl-prolyl cis-trans isomerase
32582at4891	Complete	h1tg000004l_path	105482	105012	-	268.7	141	https://www.orthodb.org/v10?query=32582at4891	V-type proton ATPase proteolipid subunit
32607at4891	Complete	h1tg000005l_path	190161	189547	-	95.0	129	https://www.orthodb.org/v10?query=32607at4891	Mediator of RNA polymerase II transcription subunit 20
32632at4891	Complete	h1tg000017l_path	17132	18799	+	421.2	376	https://www.orthodb.org/v10?query=32632at4891	Chromatin structure-remodeling complex subunit RSC9
32672at4891	Complete	h1tg000016l_path	282478	282047	-	200.5	109	https://www.orthodb.org/v10?query=32672at4891	Zinc finger C2H2-type
32712at4891	Complete	h1tg000016l_path	166505	166897	+	270.2	127	https://www.orthodb.org/v10?query=32712at4891	Ribosome biogenesis protein RLP24
32745at4891	Complete	h1tg000012l_path	642207	643198	+	120.6	162	https://www.orthodb.org/v10?query=32745at4891	actin binding
32761at4891	Fragmented	h1tg000016l_path	955280	956803	+	136.7	235	https://www.orthodb.org/v10?query=32761at4891	Winged helix-like DNA-binding domain superfamily
32785at4891	Complete	h1tg000012l_path	676550	675885	-	174.7	151	https://www.orthodb.org/v10?query=32785at4891	Exoribonuclease, phosphorolytic domain 1
32812at4891	Missing
32823at4891	Missing
32845at4891	Complete	h1tg000012l_path	806234	805488	-	94.3	118	https://www.orthodb.org/v10?query=32845at4891	similar to Saccharomyces cerevisiae YGR158C MTR3 Exosome non-catalytic core component
32853at4891	Complete	h1tg000012l_path	306733	307179	+	156.0	101	https://www.orthodb.org/v10?query=32853at4891	EF-hand domain
32856at4891	Complete	h1tg000018l_path	214985	215758	+	245.3	172	https://www.orthodb.org/v10?query=32856at4891	Exosome complex component CSL4
32872at4891	Complete	h1tg000017l_path	82393	82812	+	173.3	120	https://www.orthodb.org/v10?query=32872at4891	Prefoldin
32892at4891	Complete	h1tg000011l_path	80402	81073	+	202.9	158	https://www.orthodb.org/v10?query=32892at4891	Enolase-phosphatase E1
32898at4891	Complete	h1tg000002l_path	473169	473792	+	187.5	150	https://www.orthodb.org/v10?query=32898at4891	DNA replication complex GINS protein PSF1
32901at4891	Complete	h1tg000018l_path	155084	156484	+	228.7	278	https://www.orthodb.org/v10?query=32901at4891	Origin recognition complex subunit 5
32984at4891	Complete	h1tg000002l_path	269087	270064	+	286.5	271	https://www.orthodb.org/v10?query=32984at4891	Tetratricopeptide repeat
32986at4891	Complete	h1tg000001l_path	114563	113574	-	136.4	201	https://www.orthodb.org/v10?query=32986at4891	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
33004at4891	Complete	h1tg000017l_path	692814	690496	-	324.1	319	https://www.orthodb.org/v10?query=33004at4891	Protein EFR3
33025at4891	Complete	h1tg000016l_path	184900	184163	-	292.0	189	https://www.orthodb.org/v10?query=33025at4891	Ribosome maturation protein SBDS, N-terminal
33057at4891	Complete	h1tg000009l_path	609638	609012	-	195.1	162	https://www.orthodb.org/v10?query=33057at4891	Mediator of RNA polymerase II transcription subunit 8
33075at4891	Complete	h1tg000009l_path	425792	425019	-	355.6	240	https://www.orthodb.org/v10?query=33075at4891	Proliferating cell nuclear antigen
33087at4891	Complete	h1tg000012l_path	91460	90273	-	193.0	212	https://www.orthodb.org/v10?query=33087at4891	WD40-repeat-containing domain
33117at4891	Complete	h1tg000002l_path	578679	580459	+	245.8	126	https://www.orthodb.org/v10?query=33117at4891	Ribosomal protein S15
33118at4891	Complete	h1tg000003l_path	104564	104097	-	118.5	114	https://www.orthodb.org/v10?query=33118at4891	Glucosamine 6-phosphate N-acetyltransferase
33119at4891	Complete	h1tg000014l_path	147107	147580	+	266.3	132	https://www.orthodb.org/v10?query=33119at4891	Mitochondrial import inner membrane translocase subunit TIM17
33121at4891	Missing
33122at4891	Complete	h1tg000009l_path	724142	723618	-	148.3	115	https://www.orthodb.org/v10?query=33122at4891	transport protein particle 20 kDa subunit
33197at4891	Complete	h1tg000005l_path	315039	314491	-	190.9	141	https://www.orthodb.org/v10?query=33197at4891	HAD superfamily
33198at4891	Complete	h1tg000007l_path	853951	854631	+	128.8	126	https://www.orthodb.org/v10?query=33198at4891	AMMECR1
33220at4891	Complete	h1tg000014l_path	414610	414128	-	111.9	94	https://www.orthodb.org/v10?query=33220at4891	Putative DNA-directed RNA polymerase III subunit
33224at4891	Complete	h1tg000015l_path	315086	315538	+	240.6	130	https://www.orthodb.org/v10?query=33224at4891	Nucleoside diphosphate kinase
33227at4891	Complete	h1tg000002l_path	703248	704228	+	159.7	141	https://www.orthodb.org/v10?query=33227at4891	Palmitoyltransferase
33264at4891	Complete	h1tg000011l_path	188202	189224	+	205.3	149	https://www.orthodb.org/v10?query=33264at4891	EB1, C-terminal
33306at4891	Complete	h1tg000018l_path	545332	545835	+	255.8	152	https://www.orthodb.org/v10?query=33306at4891	PRA1 family protein
33312at4891	Complete	h1tg000005l_path	498965	499699	+	286.7	192	https://www.orthodb.org/v10?query=33312at4891	von Willebrand factor A-like domain superfamily
33317at4891	Complete	h1tg000009l_path	682910	682083	-	170.0	174	https://www.orthodb.org/v10?query=33317at4891	SWR1-complex protein 5
33343at4891	Complete	h1tg000007l_path	55435	54929	-	233.5	141	https://www.orthodb.org/v10?query=33343at4891	6,7-dimethyl-8-ribityllumazine synthase
33349at4891	Complete	h1tg000007l_path	643201	643725	+	218.6	148	https://www.orthodb.org/v10?query=33349at4891	NUDIX hydrolase domain
33351at4891	Complete	h1tg000002l_path	1367671	1367120	-	289.8	167	https://www.orthodb.org/v10?query=33351at4891	Guanylate kinase
33356at4891	Complete	h1tg000003l_path	130334	130978	+	320.1	167	https://www.orthodb.org/v10?query=33356at4891	ras-domain-containing protein
33361at4891	Complete	h1tg000002l_path	583471	582803	-	165.0	131	https://www.orthodb.org/v10?query=33361at4891	protein-tyrosine phosphatase
33386at4891	Complete	h1tg000009l_path	480912	480433	-	111.8	82	https://www.orthodb.org/v10?query=33386at4891	Cytochrome B pre-mRNA-processing protein 6
33387at4891	Complete	h1tg000013l_path	244536	244084	-	122.8	121	https://www.orthodb.org/v10?query=33387at4891	Actin-related protein 2/3 complex subunit 5
33397at4891	Complete	h1tg000002l_path	1145285	1146076	+	274.5	234	https://www.orthodb.org/v10?query=33397at4891	P-loop containing nucleoside triphosphate hydrolase protein
33398at4891	Complete	h1tg000013l_path	47500	46955	-	198.2	139	https://www.orthodb.org/v10?query=33398at4891	Cytochrome c oxidase assembly factor 1
33429at4891	Complete	h1tg000012l_path	533158	533964	+	197.4	174	https://www.orthodb.org/v10?query=33429at4891	putative membrane protein
33444at4891	Complete	h1tg000007l_path	474840	473914	-	130.0	152	https://www.orthodb.org/v10?query=33444at4891	metal ion transmembrane transporter activity
33503at4891	Complete	h1tg000017l_path	392088	391297	-	100.6	142	https://www.orthodb.org/v10?query=33503at4891	Mitochondrial outer membrane transport complex Sam37/metaxin, N-terminal domain
33522at4891	Missing
33531at4891	Complete	h1tg000015l_path	599875	599387	-	67.4	97	https://www.orthodb.org/v10?query=33531at4891	Ribosomal protein L20, mitochondrial
33542at4891	Complete	h1tg000005l_path	129936	130900	+	227.6	163	https://www.orthodb.org/v10?query=33542at4891	Vacuolar protein sorting-associated protein 29
33557at4891	Complete	h1tg000016l_path	196431	195415	-	381.1	264	https://www.orthodb.org/v10?query=33557at4891	SNARE
33577at4891	Fragmented	h1tg000002l_path	790372	791292	+	291.3	243	https://www.orthodb.org/v10?query=33577at4891	Cdc37
33590at4891	Complete	h1tg000013l_path	62728	61016	-	417.5	431	https://www.orthodb.org/v10?query=33590at4891	Zinc finger, Mcm10/DnaG-type
33600at4891	Missing
33603at4891	Complete	h1tg000009l_path	113274	112816	-	207.3	125	https://www.orthodb.org/v10?query=33603at4891	peptidyl-tRNA hydrolase
33608at4891	Missing
33646at4891	Complete	h1tg000018l_path	585235	584273	-	336.2	224	https://www.orthodb.org/v10?query=33646at4891	cyclin-like protein
33647at4891	Complete	h1tg000007l_path	447130	446552	-	120.1	84	https://www.orthodb.org/v10?query=33647at4891	Zinc finger, PHD-type
33667at4891	Complete	h1tg000002l_path	630141	630557	+	226.7	116	https://www.orthodb.org/v10?query=33667at4891	ubiquitin-conjugating enzyme
33668at4891	Complete	h1tg000017l_path	340932	341417	+	149.6	117	https://www.orthodb.org/v10?query=33668at4891	Mitochondrial inner membrane protease subunit
33683at4891	Complete	h1tg000013l_path	343786	343154	-	155.5	159	https://www.orthodb.org/v10?query=33683at4891	26S Proteasome non-ATPase regulatory subunit 9
33709at4891	Complete	h1tg000002l_path	371428	371910	+	140.9	112	https://www.orthodb.org/v10?query=33709at4891	Phosphatidylglycerol/phosphatidylinositol transfer protein
33718at4891	Missing
33738at4891	Complete	h1tg000014l_path	334134	335547	+	402.7	311	https://www.orthodb.org/v10?query=33738at4891	Mitochondrial import inner membrane translocase subunit TIM54
33753at4891	Complete	h1tg000007l_path	761824	761387	-	167.2	115	https://www.orthodb.org/v10?query=33753at4891	RNA polymerase
33763at4891	Complete	h1tg000009l_path	768087	768524	+	118.7	83	https://www.orthodb.org/v10?query=33763at4891	Ribosomal protein L27/L41, mitochondrial
33809at4891	Complete	h1tg000004l_path	126065	126487	+	167.9	116	https://www.orthodb.org/v10?query=33809at4891	Protein PBDC1
33842at4891	Complete	h1tg000015l_path	49822	49046	-	152.1	208	https://www.orthodb.org/v10?query=33842at4891	Proteasome assembly chaperone 2
33875at4891	Complete	h1tg000012l_path	640568	639972	-	143.9	124	https://www.orthodb.org/v10?query=33875at4891	Prefoldin subunit 3
33887at4891	Complete	h1tg000002l_path	1055264	1055884	+	230.2	169	https://www.orthodb.org/v10?query=33887at4891	Mitochondrial homologous recombination protein 1
33944at4891	Missing
